11041	4	10993
2546	3	6093
3192	4	8693
2546	6	7559
11913	3	8431
5863	6	2457
4955	3	11170
11970	6	5396
4955	4	8013
2546	6	7061
14450	6	8617
11970	6	11746
5522	4	14567
2128	4	1753
1754	3	8273
9235	6	9380
2546	4	3259
7383	0	278
1526	6	11775
11970	4	12130
4955	6	3541
3192	6	13790
2546	3	13463
3192	6	6712
5863	3	8056
3287	4	6397
14085	6	7555
6939	6	13979
5869	6	5824
3987	6	12455
14649	3	2223
11341	4	3666
11037	6	4049
5863	6	10969
2546	3	2304
5879	6	5804
10207	6	14033
4955	4	9292
11970	4	9367
6325	6	7798
14680	4	1752
5863	6	8447
5026	0	340
5869	4	6236
2546	6	1743
1545	6	1709
14085	6	4508
5863	4	12001
13186	3	13770
13871	3	6507
12097	0	846
13979	6	12483
1754	6	2898
7504	3	9367
4955	4	5401
9235	3	13300
5869	6	14015
5954	6	10801
3987	3	11969
13871	4	3240
10017	6	13937
6311	5	1526
3871	4	5696
10826	4	3122
13186	4	12389
10216	4	10836
2012	4	1397
5863	3	2014
7895	3	10747
13186	4	3907
10216	6	14668
5869	6	7533
10216	4	2041
2546	4	6999
11442	3	3845
4467	3	12897
6608	3	6987
14085	6	7556
14566	4	12252
1526	6	5862
10166	4	14321
3192	6	11041
9235	6	3582
12137	4	8022
10216	6	12530
14680	4	2837
13486	4	14241
2128	4	10957
3192	6	14120
5863	6	1600
5863	6	14652
4308	3	3788
6325	3	6565
14450	6	7490
13350	6	7519
5863	3	6397
7071	6	9167
7422	3	5863
6939	6	12250
2425	3	13409
14085	6	6672
10207	6	4320
14085	6	6226
11970	6	10781
6610	6	12621
7895	3	12679
2546	4	2568
11341	6	9397
4859	4	12600
5522	6	1763
10166	4	5368
13044	4	2236
3871	6	10989
5863	6	1423
9235	3	13736
11072	3	13421
11970	3	14081
2546	6	13637
3192	6	7241
7504	6	10052
10166	6	6731
14241	6	11330
1754	6	9781
1754	3	2425
6219	0	141
4308	4	6813
2546	3	10618
3192	4	10746
5863	3	9290
10207	6	5287
14649	6	9022
12713	0	751
4955	3	9384
6610	3	6841
9837	6	12762
14680	3	12373
4955	6	9784
1533	6	2688
11970	6	7973
1754	6	9158
4467	6	10623
3278	3	5334
11913	4	8562
10207	6	11773
10216	4	2697
8935	3	8675
4955	3	2868
7071	6	14567
13486	3	6507
2546	4	12176
5863	3	4287
4977	3	10150
4467	4	3314
3871	6	4223
6939	6	11060
1526	6	12709
9235	3	2484
1045	6	2160
1059	3	10211
10216	4	7484
6608	4	1474
3629	0	330
6610	6	10305
9235	6	9621
13186	4	972
10207	3	10988
3192	4	11820
4955	3	9397
5869	4	6673
6325	3	7723
1045	6	9211
7504	4	1669
3871	6	1249
4977	6	9208
1045	3	2652
13486	3	4794
10040	3	7861
3871	3	9158
7895	6	4789
5863	6	6978
13350	3	6227
4308	3	7559
7504	6	2151
8247	4	9621
5863	4	7560
4955	6	1261
1045	3	12897
2413	6	5167
4955	6	10771
7504	6	13991
10826	3	3215
5879	6	13187
6325	6	1334
14649	3	3122
14450	3	2141
14085	6	13957
14450	3	6515
3192	4	1012
6610	6	12503
11970	6	6108
1045	6	4125
3287	3	11102
4467	6	2990
14085	6	11040
3192	4	4466
2546	4	8693
14197	0	403
2128	6	984
10207	6	7808
5879	4	6818
9235	3	12817
14241	6	2934
5863	4	4609
5863	4	2992
2425	4	10762
12860	0	340
6610	4	12843
6608	4	6697
5863	4	13988
14649	6	7188
1045	4	12107
5869	4	9327
6939	3	8307
13976	0	2996
7495	0	362
11341	6	11996
3176	3	9235
13871	6	10439
5863	3	1759
11970	3	3936
11041	6	4707
6325	4	13546
5522	6	11510
6608	6	13044
2425	3	4064
5863	6	6515
10166	6	4041
1754	3	3927
13871	4	9540
11341	3	6127
11341	3	6608
13850	4	6996
2425	3	12503
4308	6	8618
10826	3	1390
4955	4	14678
1754	6	13155
2546	6	7149
7946	6	9710
14241	6	3293
3265	6	10970
5863	3	1881
6608	6	3874
14241	6	8869
6610	6	11165
5863	6	4833
4955	3	8296
5522	4	8367
6608	3	5937
5863	6	7765
8654	6	13944
3146	6	4467
2546	6	4151
14450	6	9200
4308	4	1211
5863	6	8982
3192	6	998
2546	6	8298
2546	6	4977
5863	6	10985
10717	6	5231
4467	3	14450
2546	6	11640
11970	3	5072
2546	3	8221
1309	0	870
4955	3	6053
13350	6	6737
11341	4	1628
14085	6	4493
1045	6	13846
13025	6	13348
4308	6	8143
5869	4	10546
3871	6	5670
11970	3	1424
6608	3	6759
3192	4	5869
5863	3	10136
4467	6	7137
6608	6	13085
5882	6	8812
1059	6	3369
3192	6	2475
1754	3	3078
11341	3	14649
14085	6	2867
1045	3	14567
14085	6	11266
9235	4	13111
4308	4	8455
4859	4	6498
13486	6	9746
2546	6	1105
5869	4	1016
5863	3	3794
4467	4	2369
12714	6	5231
2546	6	1616
4801	6	7487
5863	6	1773
11970	6	3878
4467	6	10434
14085	6	10142
6939	4	9367
4955	6	2962
6608	6	1698
3871	6	1010
2128	6	13391
10207	6	4421
4308	6	6865
2546	4	9256
13871	4	5972
13186	4	12177
1045	4	12694
6939	4	2697
2546	4	4861
10826	6	2927
6608	6	4652
1539	4	9722
1526	4	8654
3192	6	5549
10207	4	8958
6939	6	6776
1526	3	13461
3265	4	8012
5863	3	5780
13871	6	6292
3192	6	8564
4955	4	7746
13350	6	4608
6610	6	11839
4859	6	9165
6939	6	9991
9235	6	9568
5863	3	1397
5869	3	1860
13350	4	3755
14085	4	7041
10216	3	13025
3287	3	13923
4454	6	4573
5869	6	7900
3871	3	2801
4308	4	3582
5863	4	10506
4308	4	9457
2546	6	3490
3394	4	5231
5863	6	9576
13044	6	11953
6608	6	14656
9235	6	12455
2546	4	12876
14680	6	11794
14085	4	11638
13350	4	4344
7504	4	13871
10166	3	11913
2546	6	12523
10207	6	14730
7374	0	751
7504	3	10130
7895	6	9365
7504	6	6631
13474	6	6563
11913	4	6554
1045	4	2635
6608	4	12219
1526	6	9220
5863	4	13334
4454	4	2546
5869	6	13389
4977	4	9408
5879	6	5882
10207	4	11795
13871	4	2772
11913	6	13446
2546	6	13793
5863	3	8497
11341	3	3948
7895	3	9199
3871	4	11228
5740	6	5167
11341	3	14058
14085	6	9156
5863	3	4067
2546	4	6699
1526	6	7680
2546	4	9130
6939	4	8709
9235	6	1705
5863	4	12325
3871	3	12544
11442	4	12886
5882	6	7152
1533	3	13391
1539	4	5154
4454	4	6553
10040	6	4026
13486	6	14074
14680	6	1433
14450	6	2982
3192	4	3988
2546	6	4857
10826	4	9410
6608	4	14331
3192	6	1118
14308	4	10734
13871	3	14540
5863	3	14049
9235	6	7680
5954	3	6323
3408	0	723
11341	6	2533
1045	4	4015
7504	6	14565
2546	3	6767
2546	4	10357
3615	6	5231
6325	6	2713
11341	3	996
4454	4	9858
5863	6	10180
5863	4	5178
1059	6	9196
6608	6	9820
5863	3	7982
5863	4	8014
3287	3	2684
5879	6	1780
11565	0	2996
13979	3	9123
14680	3	13388
7895	6	2450
4308	6	9167
4308	6	7926
6939	6	1118
13979	6	14599
10826	4	11265
14085	3	2856
4859	6	7230
3192	4	8417
5882	6	1397
4955	6	10218
7946	3	14290
6610	3	12905
6608	6	10565
4955	4	4155
8654	6	14321
13486	6	4523
6608	3	4947
5863	4	7605
14450	4	4072
11341	6	8368
2546	6	10040
2425	4	1409
12856	6	5231
4955	6	6554
1533	6	12135
14092	0	738
13486	3	9000
3265	4	10760
11037	3	2972
9837	3	6683
5863	4	5515
14450	6	7275
4955	6	6731
5863	4	14567
5863	3	11110
3871	4	14471
2546	6	4495
1754	4	11714
9235	6	12446
11442	4	6628
10207	6	4628
4955	3	5397
5863	3	14564
3192	3	6230
3871	3	1174
14085	6	4618
3192	6	9913
3265	3	8193
11341	4	8798
3987	6	9196
3987	6	13191
3146	6	13437
3987	6	14529
2546	4	4933
1754	6	1889
2443	0	2996
4467	4	2307
13474	6	6683
11341	3	7737
6939	3	13230
4859	4	8812
13871	3	6797
13486	6	12208
11341	4	12318
14450	6	3765
4467	3	2818
1754	6	6441
11970	6	10977
12691	0	5228
5863	6	3360
10166	3	3753
14649	3	11722
3192	6	7779
6939	3	13214
2033	6	10601
11970	6	2226
5863	3	1229
1754	6	10960
5863	4	11000
5863	6	7769
5863	4	14446
10207	6	11714
13186	4	13675
4859	6	6101
2546	6	7481
1754	6	10826
3192	3	14656
11970	6	5908
14085	4	1929
4955	6	12623
2546	4	9300
5863	3	2575
3192	6	963
5863	4	3518
3987	6	8675
13979	6	7078
5863	4	1860
4955	4	6579
6964	3	10166
6608	6	5784
3871	3	5696
1526	6	3166
2546	6	9396
4955	4	2892
6939	6	6908
14450	3	13163
6628	4	1355
4977	3	11073
3871	6	1723
3192	6	5782
2546	4	3026
2546	6	13837
11970	3	6740
3192	6	5848
6608	4	2684
5863	3	11573
3192	6	3785
2546	3	4638
3192	6	1122
5869	6	6135
5863	4	4917
3871	6	11822
11970	6	8368
7946	4	2425
4955	4	7270
5879	6	11733
14649	3	5226
13186	4	2713
4955	3	1089
2546	4	12082
3871	3	1580
12989	0	362
5863	6	5778
10207	6	12837
5863	6	5226
5522	6	6400
4451	0	846
1754	4	3766
14085	6	3215
4955	4	1087
13025	3	13025
4955	4	8140
10017	6	11969
13979	3	13213
14305	4	2093
14241	4	3788
12137	4	11086
7946	4	1174
5539	6	1315
11341	3	7486
13979	6	2542
2546	3	4172
1071	0	362
5869	4	2870
11970	4	3736
8054	0	853
6939	4	11913
5863	3	7626
7895	6	2969
6608	6	6767
1492	0	751
3192	6	14271
1526	3	6553
1754	3	6897
6610	4	8018
4955	4	1135
2546	6	11213
3871	3	10830
5863	6	8531
6325	6	13286
3871	6	7986
3192	6	13585
3192	6	8401
4859	6	10210
13186	6	13391
10826	3	12875
6939	6	8566
5869	6	13175
5863	3	14599
2419	0	5228
3192	6	3626
1526	6	6208
6939	6	7302
6939	6	10105
11700	0	2996
14649	3	6532
9235	6	9612
10207	6	10262
7895	4	13474
14085	6	1632
2546	6	6599
13871	6	2576
4467	6	7473
4454	6	12128
1754	6	4455
10207	6	13703
3192	4	11065
11341	4	13766
5869	6	12127
11037	4	10853
1724	4	2697
10207	6	6100
12137	4	14390
5879	4	6619
3192	6	9421
11913	4	6506
2068	1	42
12716	0	2996
10207	6	12295
3192	6	2823
4955	4	10767
14241	6	14684
14241	4	5424
5869	6	10130
5863	4	1352
14567	4	2013
11341	3	2158
14241	6	10581
2546	6	14726
2546	3	5591
2546	3	11204
1533	4	7582
5863	3	13353
1526	3	9121
4955	6	10663
14680	3	14061
3192	4	13855
11913	3	9368
4955	6	5089
3192	4	3924
6964	4	2149
3192	6	3261
2012	3	2012
13486	3	9255
1526	6	13451
5863	3	2770
10216	4	8060
5879	4	11855
1754	4	5862
14450	6	12056
3987	6	13560
14241	6	12633
11970	3	8003
4859	6	5905
1754	4	4849
14085	4	8018
14085	6	7258
14450	6	10868
1724	6	5368
3265	4	10581
5863	6	13445
3192	4	4957
11341	3	10100
4308	6	2831
13474	6	996
14085	6	1011
1406	4	2158
2425	4	8619
5863	3	4668
10826	3	13131
1754	3	4256
14450	4	12877
3871	6	4907
6608	4	3874
7504	3	2149
1754	6	5233
1754	4	6573
6939	3	13717
4955	6	9238
2546	3	7993
10216	6	12785
11072	3	1819
2546	3	10959
10216	4	2133
11442	6	12603
3987	6	7895
2425	3	14534
2546	4	4492
10207	3	1105
11341	3	6753
5863	6	7435
10207	6	11169
2546	6	14061
2546	3	1501
9235	6	9454
13871	3	11345
14081	4	14126
7946	6	5824
2425	4	12202
6939	3	4716
6610	4	6964
5863	4	12919
9235	4	4527
9121	6	5422
14450	6	11456
1754	6	5780
10216	4	4947
6325	3	6515
7946	4	9317
4467	3	8837
7383	1	894
3287	4	11041
4467	4	12600
3192	3	7487
1045	3	12630
9551	1	317
3192	4	9132
1754	3	7666
6325	4	9165
4955	3	6048
11041	4	13072
1526	6	12470
2546	6	14499
6608	3	6369
6325	6	9326
5863	4	3891
2546	6	5268
14450	6	13277
5028	0	751
5863	6	8763
5863	3	14356
13350	4	10156
1045	6	3894
14085	4	11089
1526	6	2903
6939	6	7014
13186	4	1483
2106	0	846
9622	0	555
4308	3	3546
2546	3	10971
4308	4	6922
4308	4	5720
10166	6	2782
13979	6	14071
14680	4	3785
9235	3	12679
5863	4	10672
2546	6	13768
13350	6	5805
14085	6	6801
13979	6	2741
14649	3	9265
4859	4	10439
4467	4	7986
1754	3	13005
4955	6	10444
4308	3	2687
13186	6	8012
11970	6	13480
5863	4	2993
13979	3	7089
10207	6	3801
13976	0	340
5104	0	740
11913	4	1067
4454	3	13393
5869	4	7895
7946	6	6758
4955	4	998
4308	6	7986
13979	6	14093
5863	3	14662
3871	3	6419
9229	4	5231
4977	6	11998
9235	6	13804
4977	4	1686
3871	4	6575
11970	6	13133
6939	3	7642
14450	6	10522
10166	6	2684
11341	4	11937
7946	4	13311
4955	4	12446
6608	3	4346
6610	6	13430
4955	6	11407
6608	6	10068
3265	4	2763
2546	6	13958
5863	6	6823
4859	4	13721
10207	6	4697
11041	3	8062
14450	6	9486
4955	6	8420
2546	3	6661
6964	4	10053
6939	4	12464
5863	6	13982
11442	6	14246
7946	4	9564
5863	4	6784
6608	6	6288
1754	4	9026
3871	4	4649
9235	6	6949
11567	6	1315
11913	4	10736
13871	3	3099
10207	3	9548
7895	6	9417
5863	4	8362
5863	6	3646
1754	6	12220
5863	6	2055
7946	4	9326
2546	3	7553
5869	3	10197
14680	6	14724
7946	3	6127
10207	6	13700
7895	6	13104
3871	3	7929
4955	3	9983
7383	0	716
2546	3	10326
10216	4	2814
13979	6	7333
14241	6	9324
1526	6	12146
5882	6	13044
4955	4	13867
5886	4	2868
3192	3	5786
10826	4	10764
7946	3	11552
3871	4	13391
10216	6	3796
2546	6	13143
6939	3	13530
13350	6	9365
1045	6	4833
1754	4	2865
5536	0	786
4467	3	10386
3192	6	5178
7422	6	14649
10207	6	14156
1059	6	6939
3871	3	4156
14680	3	13286
13979	3	5742
4955	3	13676
5863	4	12601
3146	3	13858
2546	6	7021
14450	4	4880
14085	3	5444
10164	3	14053
6610	4	8035
3192	3	7861
1913	0	340
5863	3	1434
3192	6	5397
11341	3	12600
5863	6	10970
2546	6	9383
1754	4	6131
10819	4	12064
1754	3	4119
11442	6	13050
7895	3	1771
2546	6	11224
10207	6	10417
1526	6	6619
1045	4	7783
7504	6	9857
4452	0	846
6325	4	6773
7946	6	8012
11341	3	1829
3408	0	80
7422	3	9230
1754	3	11970
5879	4	8273
5863	3	13005
4467	6	12736
4467	4	6374
3192	4	8490
1754	6	10439
4467	6	13175
5882	3	14680
7946	6	1695
7504	4	8796
4955	3	14500
13871	4	1249
13486	3	2013
4454	3	2244
13186	6	2961
11037	3	2536
2546	4	5869
11970	3	5619
13850	6	13787
3871	4	14039
3192	4	4297
3192	3	2687
12989	0	751
13186	3	6919
13044	6	10767
6939	4	10836
10207	4	5444
6939	6	13197
5863	3	12232
7895	3	11322
7946	6	13474
4467	6	5475
13350	3	3135
14450	6	13980
3146	6	13044
7895	6	13168
7946	4	13475
5863	3	3956
11341	3	11407
1045	6	3155
5869	6	4344
13486	4	1686
3871	6	5937
3146	4	6665
6939	3	6209
14241	6	4796
5863	6	3655
1545	6	6621
13186	3	3175
3192	3	1733
14567	6	8069
13350	6	12902
7504	3	8796
4859	4	1399
3192	6	5090
13350	3	7861
11913	4	2688
5882	6	6419
3192	6	11324
13486	4	2138
5869	3	5772
1539	3	11110
2033	6	1067
11970	6	10746
6608	3	10368
11341	3	9361
10017	4	6715
11970	6	10609
1045	4	2890
3192	3	12082
14351	0	846
1059	6	1404
7071	4	2684
9235	4	1645
4308	6	9736
6325	4	9781
6325	6	1628
14450	4	1011
10216	6	7229
1561	6	5231
6608	6	2061
2546	4	8028
3192	3	6789
9235	3	13025
2546	6	12070
1754	6	13027
11970	6	5805
11913	6	2868
10040	3	11819
5863	6	1174
7946	3	13991
11970	6	12387
8678	3	1715
3192	3	10803
4859	3	12601
1526	3	4986
2546	6	4496
2546	3	8616
5863	3	9313
10017	4	6683
9235	6	8422
5869	6	10871
4859	6	4859
5954	4	4860
2425	4	2868
2546	6	6506
4955	4	9608
11970	6	2686
6939	6	1316
14680	6	4058
5879	6	1409
13350	4	12430
4859	4	5226
4955	3	2847
14085	6	3800
6939	6	2884
8247	6	9775
2546	3	4859
3871	3	6397
2423	0	340
7895	3	7464
12137	4	9407
14085	4	8849
2425	3	13548
6608	3	13470
1045	3	1397
13186	3	12698
2546	6	9556
1754	6	7043
5863	6	13526
12687	0	5228
4308	6	13553
10040	6	3913
1754	3	13549
14085	6	2759
1754	6	11826
6610	4	3276
5879	6	6697
6325	4	13900
6608	4	2727
4955	3	5689
4955	3	7061
2546	6	14135
5879	4	10564
13486	6	2235
4859	6	8564
7895	6	4377
10166	6	13548
1754	4	1711
5863	4	7041
13044	6	14078
4467	4	1409
14450	3	2235
14649	6	2923
6939	4	6753
10216	6	2484
6939	3	7869
1526	3	9722
7946	6	3936
11970	3	13037
11970	3	7411
3146	6	13914
14241	6	6372
9121	6	11970
5869	6	8849
10826	4	6432
3192	4	1881
5863	3	1390
14241	6	6768
4955	4	1689
10216	3	14347
3192	6	4871
11341	6	2927
11041	3	5272
9121	6	9196
6610	4	1409
11041	6	3936
14450	6	2937
3192	6	8446
1539	4	12899
2546	6	8029
1526	6	5512
3192	6	14580
6325	3	14678
13979	6	14265
6939	6	12379
10207	6	6099
2546	6	13603
13044	4	5160
1059	6	3163
2546	3	3285
4308	4	1179
9235	6	11097
6608	6	7636
6608	4	4527
3871	6	4049
13871	6	13937
7504	6	14534
14308	4	12709
4955	4	6843
11970	3	6590
6939	4	1525
6610	6	3582
2546	3	6918
10207	4	12736
6939	3	1685
9837	6	6698
2546	3	13381
2546	6	6281
4955	6	3912
4308	3	8753
3192	6	14732
13044	3	3135
4859	3	4177
13871	6	11342
10216	6	11330
2546	6	12608
7895	6	11822
5863	6	5929
6610	3	2942
6220	6	2444
9121	3	6759
2583	0	194
4801	6	11082
9235	6	4698
4814	0	43
3871	6	10728
13186	3	1658
6610	3	9214
13850	6	13500
1526	3	11418
2249	6	1315
1045	6	4275
1526	6	3006
2546	3	11073
6939	4	3887
11341	4	5725
4859	6	14356
6628	4	1067
5879	4	7559
5863	6	5977
4308	6	2967
6608	4	4035
11341	6	7986
14085	4	1067
2546	6	12297
5863	6	13757
4955	3	3811
6608	3	10808
4467	6	12650
5863	6	9969
10207	6	9424
5863	3	9231
4955	3	12819
4859	3	5250
13871	3	13900
9235	3	2927
13850	3	10216
4467	4	8455
9121	3	10353
5869	6	2902
10826	4	10900
4955	6	3753
6608	4	1187
5879	3	14309
5882	6	8004
1045	6	12295
4955	4	4062
6610	6	1091
5863	4	2425
6608	6	10198
5863	4	8758
4454	3	12603
5879	3	6820
10216	6	5287
13186	6	10819
13486	6	11051
1045	4	3725
4955	6	4421
7895	6	2810
7895	6	7013
14085	6	11844
3265	3	12954
6939	6	1689
10216	3	13409
6610	6	5576
3192	6	6673
14373	0	5141
3871	3	11047
11041	6	4018
3987	4	5283
5863	6	13842
2546	3	10748
5863	3	10880
2546	3	12600
4955	3	12762
3265	4	3156
13350	6	1067
2546	6	9735
13871	6	2991
6608	6	2694
11970	6	9408
1754	4	9506
10207	3	1409
3987	4	3834
10216	4	12627
4456	0	850
11037	6	2635
13979	6	9911
11913	6	1409
14085	6	7676
3192	4	10340
11970	6	4659
2546	3	3299
14450	6	9372
1754	6	11684
11341	4	3871
11341	6	5481
4467	6	9561
7895	6	8757
6610	6	8595
3192	4	6164
14241	3	4474
13186	4	13379
4955	4	6572
5863	3	12819
13828	6	5167
4859	3	6976
14450	6	5534
4467	3	3240
13871	6	9888
10826	6	10688
2546	6	14357
14680	3	12374
11341	6	12742
1526	4	13474
2546	4	6758
3192	4	1261
1406	3	5867
2546	6	10833
4955	6	8948
3192	3	9893
10826	6	2572
2546	3	7994
4955	3	5698
9121	4	11412
1533	3	2224
3192	6	7807
5879	4	10216
6610	4	6498
6939	4	14074
8180	1	886
10893	0	340
6325	4	8018
1526	6	10214
4467	6	5297
6939	4	9188
5863	6	13121
10166	6	2354
5863	6	10225
13474	6	10858
5954	4	7939
3192	3	2872
11341	3	2783
13871	3	7702
3192	3	11255
3265	3	2529
6608	6	9188
1533	4	11086
10207	6	2875
14372	6	5231
6610	6	13701
2546	4	7759
4955	4	13820
2546	3	13952
2425	4	8601
4308	6	10968
11341	4	4351
13850	3	10487
4955	6	7042
5879	6	14538
7504	3	6216
4955	3	13342
1145	0	2996
5863	3	14314
13979	4	6162
5863	4	2484
5869	6	1893
10166	6	3845
13474	4	10546
14081	4	1275
5954	3	9158
4467	3	5275
11923	0	3570
3192	4	4265
13871	3	5181
13979	6	7723
3871	3	9340
7504	4	13766
3162	0	555
13186	3	6636
5863	4	10808
5863	6	4702
5863	4	2927
10216	4	3324
14450	4	7066
1754	6	9094
4308	3	3845
13044	3	7769
9121	6	4652
4467	6	2175
13871	3	13096
5879	6	3935
2546	4	8561
7946	4	1424
13975	6	1315
10216	4	14680
6610	3	12250
13871	4	3536
6610	3	9259
5863	3	6534
6939	6	5648
13186	6	11102
9235	6	10478
3871	4	12183
4814	0	705
11913	3	5181
2546	4	5393
12997	6	5167
11341	3	4299
3192	3	9758
8247	4	5696
1533	6	5869
4955	6	10600
4467	6	14540
7504	4	12957
6325	6	6398
4955	3	2991
1754	6	8709
14680	6	1704
11913	4	10988
5863	4	6786
5879	4	2892
13979	3	13836
4955	3	12465
1539	6	13307
13044	3	12323
3192	4	13721
2546	4	7648
5879	3	5884
4859	4	2898
2546	6	12469
10207	6	14593
13979	6	1261
8660	4	9540
11341	3	13430
3616	0	5228
11913	4	6226
5863	4	2955
6939	6	7853
3871	6	5447
6939	6	4853
14680	6	12336
11341	6	8539
7946	3	9694
3871	3	2895
3871	6	7763
5863	6	5982
11970	6	6355
5863	6	11992
4955	3	4474
5869	6	10384
5879	6	10215
4308	4	12817
5863	3	10794
5863	6	9052
11341	6	3189
14649	6	10584
1406	3	5400
5869	6	6130
11913	4	1723
5863	4	7910
7946	4	2684
14085	6	7854
1045	6	6608
4955	6	4158
4746	0	555
11970	4	5452
3871	4	13573
7895	6	10220
4308	4	10270
14085	4	2840
13044	6	955
5863	6	14074
5879	4	9843
13186	6	6127
4859	4	6661
8857	0	2996
11341	4	4907
5863	6	6937
4111	0	846
3871	6	3274
4955	6	8417
2546	3	14357
5863	6	12821
6939	6	8453
11341	6	6761
10207	4	5447
4467	3	13481
3287	6	9983
7946	3	10764
10040	4	13214
6939	6	9368
4977	3	10828
14450	4	4177
5863	4	7737
3871	3	1433
4308	4	2478
7422	6	2562
7946	3	3881
5522	6	1819
11341	6	5881
2546	3	970
11704	0	800
13044	3	7497
1754	3	1391
1045	3	10215
5863	4	9208
2546	4	1107
10216	4	9368
13871	4	3785
6608	6	11330
10216	4	9158
2546	6	1478
6939	3	10050
7946	3	14356
2546	4	10284
3987	4	13457
2546	6	11294
13350	4	9091
4859	6	14390
3192	3	14654
5863	4	6610
4308	6	12736
5863	6	6266
14450	6	12019
1754	4	10053
1754	6	3559
11037	4	5938
4859	3	7970
14680	3	6678
4454	6	11442
13486	6	10735
9243	0	751
2546	6	3964
7895	6	1179
3987	6	2124
6939	3	9273
1289	6	5231
5863	4	7114
10826	6	5600
10707	0	3570
7504	6	6435
13350	6	5252
13823	0	288
4308	4	2469
4467	4	12232
5863	3	8948
1526	6	11403
3265	6	3930
1754	6	12459
6628	4	14347
1754	6	13651
14085	6	3486
6939	6	10584
6610	3	6243
2546	4	6771
1754	6	6386
5879	6	10386
13979	6	7860
11341	4	3375
13186	3	1581
10166	4	11684
5863	3	1578
2128	3	7869
6608	4	9998
6325	3	6792
3192	3	3848
2425	4	5515
7895	3	12875
6325	4	9362
13871	4	12819
40	0	859
4467	6	2722
7504	6	9196
4955	4	5081
14241	6	4948
13350	3	6697
5869	4	10803
11913	6	10401
1526	3	4589
14085	6	14341
6608	4	9706
13044	3	4209
3192	6	12158
11913	6	3135
4467	6	10581
2546	4	8432
1389	0	362
4955	6	3650
9837	6	12141
3871	3	12177
13486	4	6179
11341	3	4876
1754	4	9411
5879	4	4973
6939	6	9563
3192	4	4590
2546	4	2182
4977	6	8247
3192	6	13838
14241	3	11549
6610	6	13652
10826	4	13667
4814	6	5231
5879	4	9319
5863	3	11729
3192	6	9150
14085	6	6130
13186	3	1883
11970	4	9407
2546	6	4774
14241	6	6127
10819	3	2184
7895	3	12600
13979	6	10002
6608	4	9911
4859	3	6999
11970	3	13326
9235	6	12431
6610	6	7140
13979	6	10871
14085	6	13489
7504	3	7290
1754	6	7542
7946	4	10196
11771	4	6768
12171	0	5228
11072	6	11479
3871	3	4668
6610	3	3935
7071	6	8747
6608	4	2890
5863	4	6253
3192	3	10801
11341	3	13738
11041	4	13968
10207	6	4515
14680	4	12389
4955	6	12736
4955	3	7002
14085	3	14649
1754	4	12862
4308	6	2474
5015	0	362
1526	4	7043
2128	3	13790
9235	6	12965
13871	4	2837
14450	6	10067
11697	5	14254
7895	6	8019
6608	6	10128
5863	4	6423
7946	4	6336
10166	6	12960
5863	3	7971
9235	4	6731
14450	4	4678
4859	6	14320
5863	3	3360
7071	6	5824
1754	6	3364
14450	4	13673
10166	4	12502
4859	4	9199
3192	4	12446
10166	6	11243
13350	4	5702
13486	3	4649
3871	3	6207
14450	6	3942
13486	3	6753
3438	0	740
10207	3	10486
11442	6	4392
4467	4	3503
11072	4	9612
3192	4	7144
13871	6	10764
2546	4	8193
6628	6	8781
1754	4	1844
1754	6	9484
10207	6	5977
3192	6	12450
6608	6	3314
6325	6	10549
6608	4	6705
4859	4	2486
11970	3	13183
5863	6	8324
2546	6	4017
3987	4	12694
3265	3	10969
10166	6	8041
13350	6	13241
14308	6	11935
7895	6	11904
8247	6	9220
4859	4	1174
11771	3	2536
9235	4	2927
11442	6	5359
11913	4	8849
4308	6	4658
1724	6	9679
5879	4	12897
6608	6	5786
9235	6	4133
4977	3	12848
2425	3	9365
2425	4	10495
6939	6	1480
14085	6	3477
3192	3	5401
11913	6	2684
6964	3	8270
5863	6	6554
10207	4	14014
1045	6	9368
5863	3	10383
3192	3	12618
13186	3	13752
1754	3	1685
8654	3	3547
14450	6	9471
13044	4	5252
2546	4	8378
6325	4	8693
2079	0	809
11341	3	14061
4308	3	7869
11341	3	7461
5879	6	6621
3265	6	3986
3192	4	2020
5863	3	5867
14308	3	2813
6939	6	10244
11037	6	3938
1533	6	970
3871	4	3294
14680	4	6999
14241	6	2797
2546	6	9902
2546	6	7582
3591	0	751
3192	3	8619
5863	6	13143
5863	3	9434
11913	4	8344
5863	6	1931
2546	6	12776
7946	6	4658
1754	6	12497
5869	6	5772
2546	6	11780
11341	6	1723
4977	6	10208
2425	4	4649
4955	3	6584
11970	3	13442
10819	3	13352
6610	4	13864
5879	3	4429
10166	6	12987
1754	3	3892
5882	3	2772
3871	3	14383
13871	4	2869
4308	4	2183
14680	3	8758
10216	3	1856
6610	6	6621
9235	6	6759
4977	6	7866
13044	4	10953
3192	3	2761
10826	4	12388
2546	3	6579
7946	4	11080
4955	4	6537
13871	6	9858
7946	4	2358
7946	6	1511
4467	6	5755
10017	6	5824
4308	6	10367
4955	6	1205
11771	4	3755
2546	6	6292
6325	6	10114
6608	4	7102
14308	6	2684
4977	6	8654
11341	4	7152
8247	6	8943
2546	3	3170
6608	4	10207
5863	6	3281
2546	6	5884
11970	6	13005
10826	3	11873
4859	4	5956
3192	4	4820
2425	3	1271
3871	3	7551
2546	3	3375
5863	4	11873
3192	4	10174
8654	6	7067
13871	6	6997
13044	6	12634
2546	6	9961
